,Longitude,Latitude
830,-79.9443415177,40.4409501425
831,-79.9443398299,40.4409498096
832,-79.944338142,40.4409494767
833,-79.9443364542,40.4409491438
834,-79.9443347663,40.4409488109
835,-79.9443330785,40.440948478
836,-79.9443313906,40.4409481451
837,-79.9443297027,40.4409478122
838,-79.9443280149,40.4409474793
839,-79.944326327,40.4409471464
840,-79.9443246392,40.4409468135
841,-79.9443229513,40.4409464806
842,-79.9443212635,40.4409461477
843,-79.9443195756,40.4409458149
844,-79.9443178878,40.440945482
845,-79.9443161999,40.4409451491
846,-79.9443145121,40.4409448162
847,-79.9443128242,40.4409444833
848,-79.9443111363,40.4409441504
849,-79.9443094485,40.4409438175
850,-79.9443077606,40.4409434846
851,-79.9443060728,40.4409431517
852,-79.9443043849,40.4409428188
853,-79.9443026971,40.4409424859
854,-79.9443010092,40.440942153
855,-79.9442993214,40.4409418201
856,-79.9442976335,40.4409414872
857,-79.9442959457,40.4409411543
858,-79.9442942578,40.4409408214
859,-79.94429257,40.4409404885
860,-79.9442908821,40.4409401556
861,-79.9442891942,40.4409398227
862,-79.9442875064,40.4409394898
863,-79.9442858185,40.4409391569
864,-79.9442841307,40.440938824
865,-79.9442824428,40.4409384911
866,-79.944280755,40.4409381582
867,-79.9442790671,40.4409378253
868,-79.9442773793,40.4409374924
869,-79.9442756914,40.4409371595
870,-79.9442740036,40.4409368266
871,-79.9442723157,40.4409364937
872,-79.9442706279,40.4409361608
873,-79.94426894,40.440935828
874,-79.9442672522,40.4409354951
875,-79.9442655643,40.4409351622
876,-79.9442638764,40.4409348293
877,-79.9442621886,40.4409344964
878,-79.9442609762,40.4409342558
879,-79.9442597802,40.4409340175
880,-79.9442585843,40.4409337792
881,-79.9442573884,40.440933541
882,-79.9442561925,40.4409333027
883,-79.9442549966,40.4409330644
884,-79.9442538006,40.4409328262
885,-79.9442526047,40.4409325879
886,-79.9442514088,40.4409323496
887,-79.9442502129,40.4409321113
888,-79.944249017,40.4409318731
889,-79.944247821,40.4409316348
890,-79.9442466251,40.4409313965
891,-79.9442454292,40.4409311582
892,-79.9442442333,40.44093092
893,-79.9442430374,40.4409306817
894,-79.9442418414,40.4409304434
895,-79.9442406455,40.4409302052
896,-79.9442394496,40.4409299669
897,-79.9442382537,40.4409297286
898,-79.9442370578,40.4409294903
899,-79.9442358618,40.4409292521
900,-79.9442346659,40.4409290138
901,-79.94423347,40.4409287755
902,-79.9442322741,40.4409285373
903,-79.9442310782,40.440928299
904,-79.9442298822,40.4409280607
905,-79.9442286863,40.4409278224
906,-79.9442274904,40.4409275842
907,-79.9442262945,40.4409273459
908,-79.9442250986,40.4409271076
909,-79.9442239026,40.4409268694
910,-79.9442227067,40.4409266311
911,-79.9442215108,40.4409263928
912,-79.9442203149,40.4409261545
913,-79.944219119,40.4409259163
914,-79.944217923,40.440925678
915,-79.9442167271,40.4409254397
916,-79.9442155312,40.4409252015
917,-79.9442143353,40.4409249632
918,-79.9442131394,40.4409247249
919,-79.9442119434,40.4409244866
920,-79.9442107475,40.4409242484
921,-79.9442095516,40.4409240101
922,-79.9442083557,40.4409237718
923,-79.9442071598,40.4409235335
924,-79.9442059638,40.4409232953
925,-79.9442047679,40.440923057
926,-79.944203572,40.4409228187
927,-79.9442023761,40.4409225805
928,-79.9442011802,40.4409223422
929,-79.9441999842,40.4409221039
930,-79.9441987883,40.4409218656
931,-79.9441975924,40.4409216274
932,-79.9441963965,40.4409213891
933,-79.9441952006,40.4409211508
934,-79.9441940046,40.4409209126
935,-79.9441928087,40.4409206743
936,-79.9441916128,40.440920436
937,-79.9441904169,40.4409201977
938,-79.944189221,40.4409199595
939,-79.944188025,40.4409197212
940,-79.9441868291,40.4409194829
941,-79.9441856332,40.4409192447
942,-79.9441844373,40.4409190064
943,-79.9441832414,40.4409187681
944,-79.9441820454,40.4409185298
945,-79.9441808495,40.4409182916
946,-79.9441796536,40.4409180533
947,-79.9441784577,40.440917815
948,-79.9441772618,40.4409175767
949,-79.9441760658,40.4409173385
950,-79.9441748699,40.4409171002
951,-79.944173674,40.4409168619
952,-79.9441724781,40.4409166237
953,-79.9441712822,40.4409163854
954,-79.9441700862,40.4409161471
955,-79.9441688903,40.4409159088
956,-79.9441676944,40.4409156706
957,-79.9441664985,40.4409154323
958,-79.9441653026,40.440915194
959,-79.9441641066,40.4409149558
960,-79.9441629107,40.4409147175
961,-79.9441617148,40.4409144792
962,-79.9441605189,40.4409142409
963,-79.944159323,40.4409140027
964,-79.9441581271,40.4409137644
965,-79.9441569311,40.4409135261
966,-79.944155651,40.4409132576
967,-79.9441536043,40.4409128258
968,-79.9441515576,40.440912394
969,-79.9441495109,40.4409119622
970,-79.9441474642,40.4409115304
971,-79.9441454175,40.4409110986
972,-79.9441433708,40.4409106668
973,-79.9441413242,40.440910235
974,-79.9441392775,40.4409098032
975,-79.9441372308,40.4409093714
976,-79.9441351841,40.4409089396
977,-79.9441331374,40.4409085078
978,-79.9441310907,40.440908076
979,-79.944129044,40.4409076442
980,-79.9441269973,40.4409072124
981,-79.9441249506,40.4409067806
982,-79.9441229039,40.4409063488
983,-79.9441208573,40.440905917
984,-79.9441188106,40.4409054852
985,-79.9441167639,40.4409050535
986,-79.9441147172,40.4409046217
987,-79.9441126705,40.4409041899
988,-79.9441106238,40.4409037581
989,-79.9441085771,40.4409033263
990,-79.9441065304,40.4409028945
991,-79.9441044837,40.4409024627
992,-79.9441024371,40.4409020309
993,-79.9441003904,40.4409015991
994,-79.9440983437,40.4409011673
995,-79.944096297,40.4409007355
996,-79.9440942503,40.4409003037
997,-79.9440922036,40.4408998719
998,-79.9440901569,40.4408994401
999,-79.9440881102,40.4408990083
1000,-79.9440860635,40.4408985765
1001,-79.9440840169,40.4408981447
1002,-79.9440819702,40.4408977129
1003,-79.9440799235,40.4408972811
1004,-79.9440778768,40.4408968493
1005,-79.9440758301,40.4408964175
1006,-79.9440737834,40.4408959857
1007,-79.9440717367,40.4408955539
1008,-79.94406969,40.4408951221
1009,-79.9440676433,40.4408946903
1010,-79.9440655967,40.4408942585
1011,-79.94406355,40.4408938267
1012,-79.9440615033,40.4408933949
1013,-79.9440594566,40.4408929631
1014,-79.9440574099,40.4408925314
1015,-79.9440553632,40.4408920996
1016,-79.9440533165,40.4408916678
1017,-79.9440512698,40.440891236
1018,-79.9440492231,40.4408908042
1019,-79.9440471764,40.4408903724
1020,-79.9440451298,40.4408899406
1021,-79.9440430831,40.4408895088
1022,-79.9440410364,40.440889077
1023,-79.9440389897,40.4408886452
1024,-79.944036943,40.4408882134
1025,-79.9440348963,40.4408877816
1026,-79.9440328496,40.4408873498
1027,-79.9440308029,40.440886918
1028,-79.9440287562,40.4408864862
1029,-79.9440267096,40.4408860544
1030,-79.9440246629,40.4408856226
1031,-79.9440226162,40.4408851908
1032,-79.9440205695,40.440884759
1033,-79.9440185228,40.4408843272
1034,-79.9440164761,40.4408838954
1035,-79.9440144294,40.4408834636
1036,-79.9440123827,40.4408830318
1037,-79.9440103361,40.4408826
1038,-79.9440082894,40.4408821682
1039,-79.9440062427,40.4408817364
1040,-79.944004196,40.4408813046
1041,-79.9440021493,40.4408808728
1042,-79.9440001026,40.440880441
1043,-79.9439980559,40.4408800093
1044,-79.9439960092,40.4408795775
1045,-79.9439939625,40.4408791457
1046,-79.9439919159,40.4408787139
1047,-79.9439898692,40.4408782821
1048,-79.9439878225,40.4408778503
1049,-79.9439857758,40.4408774185
1050,-79.9439837291,40.4408769867
1051,-79.9439816824,40.4408765549
1052,-79.9439796357,40.4408761231
1053,-79.943977589,40.4408756913
1054,-79.9439755423,40.4408752595
1055,-79.9439734957,40.4408748277
1056,-79.943971449,40.4408743959
1057,-79.9439694023,40.4408739641
1058,-79.9439673556,40.4408735323
1059,-79.9439653089,40.4408731005
1060,-79.9439632622,40.4408726687
1061,-79.9439612155,40.4408722369
1062,-79.9439591688,40.4408718051
1063,-79.9439571221,40.4408713733
1064,-79.9439550755,40.4408709415
1065,-79.9439530288,40.4408705097
1066,-79.9439509821,40.4408700779
1067,-79.9439489354,40.4408696461
1068,-79.9439468887,40.4408692143
1069,-79.943944842,40.4408687825
1070,-79.9439427953,40.4408683507
1071,-79.9439407486,40.4408679189
1072,-79.943938702,40.4408674871
1073,-79.9439366553,40.4408670554
1074,-79.9439346086,40.4408666236
1075,-79.9439325619,40.4408661918
1076,-79.9439305152,40.44086576
1077,-79.9439284685,40.4408653282
1078,-79.9439264218,40.4408648964
1079,-79.9439243751,40.4408644646
1080,-79.9439223284,40.4408640328
1081,-79.9439202818,40.440863601
1082,-79.9439182351,40.4408631692
1083,-79.9439161884,40.4408627374
1084,-79.9439141417,40.4408623056
1085,-79.943912095,40.4408618738
1086,-79.9439100483,40.440861442
1087,-79.9439080016,40.4408610102
1088,-79.9439059549,40.4408605784
1089,-79.9439039083,40.4408601466
1090,-79.9439018616,40.4408597148
1091,-79.9438998149,40.440859283
1092,-79.9438977682,40.4408588512
1093,-79.9438957215,40.4408584194
1094,-79.9438936748,40.4408579876
1095,-79.9438916281,40.4408575558
1096,-79.9438895814,40.440857124
1097,-79.9438875348,40.4408566922
1098,-79.9438854881,40.4408562604
1099,-79.9438834414,40.4408558286
1100,-79.9438813947,40.4408553968
1101,-79.943879348,40.440854965
1102,-79.9438773013,40.4408545333
1103,-79.9438752546,40.4408541015
1104,-79.9438732079,40.4408536697
1105,-79.9438711612,40.4408532379
1106,-79.9438691146,40.4408528061
1107,-79.9438670679,40.4408523743
1108,-79.9438650212,40.4408519425
1109,-79.9438629745,40.4408515107
1110,-79.9438609278,40.4408510789
1111,-79.9438588811,40.4408506471
1112,-79.9438568344,40.4408502153
1113,-79.9438547877,40.4408497835
1114,-79.9438527411,40.4408493517
1115,-79.9438506944,40.4408489199
1116,-79.9438486477,40.4408484881
1117,-79.943846601,40.4408480563
1118,-79.9438445543,40.4408476245
1119,-79.9438425076,40.4408471927
1120,-79.9438404609,40.4408467609
1121,-79.9438384142,40.4408463291
1122,-79.9438363676,40.4408458973
1123,-79.9438343209,40.4408454655
1124,-79.9438322742,40.4408450337
1125,-79.9438302275,40.4408446019
1126,-79.9438281808,40.4408441701
1127,-79.9438261341,40.4408437383
1128,-79.9438240874,40.4408433065
1129,-79.9438220407,40.4408428747
1130,-79.9438199941,40.4408424429
1131,-79.9438179474,40.4408420112
1132,-79.9438159007,40.4408415794
1133,-79.943813854,40.4408411476
1134,-79.9438118073,40.4408407158
1135,-79.9438097606,40.440840284
1136,-79.9438077139,40.4408398522
1137,-79.9438056672,40.4408394204
1138,-79.9438036206,40.4408389886
1139,-79.9438015739,40.4408385568
1140,-79.9437995272,40.440838125
1141,-79.9437974805,40.4408376932
1142,-79.9437954338,40.4408372614
1143,-79.9437933871,40.4408368296
1144,-79.9437913404,40.4408363978
1145,-79.9437892937,40.440835966
1146,-79.9437872471,40.4408355342
1147,-79.9437852004,40.4408351024
1148,-79.9437831537,40.4408346706
1149,-79.943781107,40.4408342388
1150,-79.9437790603,40.440833807
1151,-79.9437770136,40.4408333752
1152,-79.9437749669,40.4408329434
1153,-79.9437729202,40.4408325116
1154,-79.9437708736,40.4408320798
1155,-79.9437688269,40.440831648
1156,-79.9437667802,40.4408312162
1157,-79.9437647335,40.4408307844
1158,-79.9437626868,40.4408303526
1159,-79.9437606401,40.4408299208
1160,-79.9437585934,40.440829489
1161,-79.9437565468,40.4408290573
1162,-79.9437545001,40.4408286255
1163,-79.9437524534,40.4408281937
1164,-79.9437504067,40.4408277619
1165,-79.94374836,40.4408273301
1166,-79.9437463133,40.4408268983
1167,-79.9437442666,40.4408264665
1168,-79.9437422199,40.4408260347
1169,-79.9437401733,40.4408256029
1170,-79.9437381266,40.4408251711
1171,-79.9437360799,40.4408247393
1172,-79.9437340332,40.4408243075
1173,-79.9437319865,40.4408238757
1174,-79.9437299398,40.4408234439
1175,-79.9437278931,40.4408230121
1176,-79.9437258464,40.4408225803
1177,-79.9437237998,40.4408221485
1178,-79.9437217531,40.4408217167
1179,-79.9437197064,40.4408212849
1180,-79.9437176597,40.4408208531
1181,-79.943715613,40.4408204213
1182,-79.9437135663,40.4408199895
1183,-79.9437115196,40.4408195577
1184,-79.943709473,40.4408191259
1185,-79.9437074263,40.4408186941
1186,-79.9437053796,40.4408182623
1187,-79.9437033329,40.4408178305
1188,-79.9437012862,40.4408173987
1189,-79.9436992395,40.4408169669
1190,-79.9436971928,40.4408165352
1191,-79.9436951461,40.4408161034
1192,-79.9436930995,40.4408156716
1193,-79.9436910528,40.4408152398
1194,-79.9436890061,40.440814808
1195,-79.9436869594,40.4408143762
1196,-79.9436849127,40.4408139444
1197,-79.943682866,40.4408135126
1198,-79.9436808193,40.4408130808
1199,-79.9436787727,40.440812649
1200,-79.943676726,40.4408122172
1201,-79.9436746793,40.4408117854
1202,-79.9436726326,40.4408113536
1203,-79.9436705859,40.4408109218
1204,-79.9436685392,40.44081049
1205,-79.9436664925,40.4408100582
1206,-79.9436644458,40.4408096264
1207,-79.9436623992,40.4408091946
1208,-79.9436603525,40.4408087628
1209,-79.9436583058,40.440808331
1210,-79.9436562591,40.4408078992
1211,-79.9436542124,40.4408074674
1212,-79.9436521657,40.4408070356
1213,-79.943650119,40.4408066038
1214,-79.9436480724,40.440806172
1215,-79.9436460257,40.4408057402
1216,-79.943643979,40.4408053084
1217,-79.9436419323,40.4408048766
1218,-79.9436398856,40.4408044448
1219,-79.9436378389,40.4408040131
1220,-79.9436357922,40.4408035813
1221,-79.9436337456,40.4408031495
1222,-79.9436316989,40.4408027177
1223,-79.9436296522,40.4408022859
1224,-79.9436276055,40.4408018541
1225,-79.9436255588,40.4408014223
1226,-79.9436235121,40.4408009905
1227,-79.9436214654,40.4408005587
1228,-79.9436194187,40.4408001269
1229,-79.9436173721,40.4407996951
1230,-79.9436153254,40.4407992633
1231,-79.9436132787,40.4407988315
1232,-79.943611232,40.4407983997
1233,-79.9436091853,40.4407979679
1234,-79.9436071386,40.4407975361
1235,-79.9436050919,40.4407971043
1236,-79.9436030453,40.4407966725
1237,-79.9436009986,40.4407962407
1238,-79.9435989519,40.4407958089
1239,-79.9435969052,40.4407953771
1240,-79.9435948585,40.4407949453
1241,-79.9435928118,40.4407945135
1242,-79.9435907651,40.4407940817
1243,-79.9435887185,40.4407936499
1244,-79.9435866718,40.4407932181
1245,-79.9435846251,40.4407927863
1246,-79.9435825784,40.4407923545
1247,-79.9435805317,40.4407919227
1248,-79.943578485,40.4407914909
1249,-79.9435764383,40.4407910592
1250,-79.9435743917,40.4407906274
1251,-79.943572345,40.4407901956
1252,-79.9435702983,40.4407897638
1253,-79.9435682516,40.440789332
1254,-79.9435662049,40.4407889002
1255,-79.9435641582,40.4407884684
1256,-79.9435621115,40.4407880366
1257,-79.9435600649,40.4407876048
1258,-79.9435580182,40.440787173
1259,-79.9435559715,40.4407867412
1260,-79.9435539248,40.4407863094
1261,-79.9435518781,40.4407858776
1262,-79.9435498314,40.4407854458
1263,-79.9435477847,40.440785014
1264,-79.9435457381,40.4407845822
1265,-79.9435436914,40.4407841504
1266,-79.9435416447,40.4407837186
1267,-79.943539598,40.4407832868
1268,-79.9435375513,40.440782855
1269,-79.9435355046,40.4407824232
1270,-79.9435334579,40.4407819914
1271,-79.9435314113,40.4407815596
1272,-79.9435293646,40.4407811278
1273,-79.9435273179,40.440780696
1274,-79.9435252712,40.4407802642
1275,-79.9435232245,40.4407798324
1276,-79.9435211778,40.4407794006
1277,-79.9435191311,40.4407789688
1278,-79.9435170845,40.4407785371
1279,-79.9435150378,40.4407781053
1280,-79.9435129911,40.4407776735
1281,-79.9435109444,40.4407772417
1282,-79.9435088977,40.4407768099
1283,-79.943506851,40.4407763781
1284,-79.9435048043,40.4407759463
1285,-79.9435027577,40.4407755145
1286,-79.943500711,40.4407750827
1287,-79.9434986643,40.4407746509
1288,-79.9434966176,40.4407742191
1289,-79.9434945709,40.4407737873
1290,-79.9434925242,40.4407733555
1291,-79.9434904775,40.4407729237
1292,-79.9434884309,40.4407724919
1293,-79.9434863842,40.4407720601
1294,-79.9434843375,40.4407716283
1295,-79.9434822908,40.4407711965
1296,-79.9434802441,40.4407707647
1297,-79.9434781974,40.4407703329
1298,-79.9434761507,40.4407699011
1299,-79.9434741041,40.4407694693
1300,-79.9434720574,40.4407690375
1301,-79.9434700107,40.4407686057
1302,-79.943467964,40.4407681739
1303,-79.9434659173,40.4407677421
1304,-79.9434638706,40.4407673103
1305,-79.943461824,40.4407668785
1306,-79.9434597773,40.4407664467
1307,-79.9434577306,40.440766015
1308,-79.9434556839,40.4407655832
1309,-79.9434536372,40.4407651514
1310,-79.9434515905,40.4407647196
1311,-79.9434495438,40.4407642878
1312,-79.9434474972,40.440763856
1313,-79.9434454505,40.4407634242
1314,-79.9434434038,40.4407629924
1315,-79.9434413571,40.4407625606
1316,-79.9434393104,40.4407621288
1317,-79.9434377854,40.440761807
1318,-79.943436482,40.440761532
1319,-79.9434351786,40.4407612569
1320,-79.9434338752,40.4407609819
1321,-79.9434325719,40.4407607068
1322,-79.9434312685,40.4407604318
1323,-79.9434299651,40.4407601568
1324,-79.9434286618,40.4407598817
1325,-79.9434273584,40.4407596067
1326,-79.943426055,40.4407593316
1327,-79.9434247516,40.4407590566
1328,-79.9434234483,40.4407587816
1329,-79.9434221449,40.4407585065
1330,-79.9434208415,40.4407582315
1331,-79.9434195382,40.4407579564
1332,-79.9434182348,40.4407576814
1333,-79.9434169314,40.4407574064
1334,-79.943415628,40.4407571313
1335,-79.9434143247,40.4407568563
1336,-79.9434130213,40.4407565813
1337,-79.9434117179,40.4407563062
1338,-79.9434104146,40.4407560312
1339,-79.9434091112,40.4407557561
1340,-79.9434078078,40.4407554811
1341,-79.9434065044,40.4407552061
1342,-79.9434052011,40.440754931
1343,-79.9434038977,40.440754656
1344,-79.9434025943,40.4407543809
1345,-79.943401291,40.4407541059
1346,-79.9433999876,40.4407538309
1347,-79.9433986842,40.4407535558
1348,-79.9433973809,40.4407532808
1349,-79.9433960775,40.4407530058
1350,-79.9433947741,40.4407527307
1351,-79.9433934707,40.4407524557
1352,-79.9433921674,40.4407521806
1353,-79.943390864,40.4407519056
1354,-79.9433895606,40.4407516306
1355,-79.9433882573,40.4407513555
1356,-79.9433869539,40.4407510805
1357,-79.9433856505,40.4407508054
1358,-79.9433843471,40.4407505304
1359,-79.9433830438,40.4407502554
1360,-79.9433817404,40.4407499803
1361,-79.943380437,40.4407497053
1362,-79.9433791337,40.4407494302
1363,-79.9433778303,40.4407491552
1364,-79.9433765269,40.4407488802
